Request id,Pickup point,Driver id,Status,Request timestamp,Drop timestamp,Request hour,Trip duration (mins)
3950,City,268,Trip Completed,2016-07-13 22:41:50,2016-07-13 23:34:24,22,52.5666666666667
4378,City,268,Trip Completed,2016-07-14 07:36:48,2016-07-14 08:22:15,7,45.45
4714,City,268,Trip Completed,2016-07-14 13:30:24,2016-07-14 14:04:20,13,33.9333333333333
4777,City,268,Trip Completed,2016-07-14 16:21:08,2016-07-14 16:52:28,16,31.3333333333333
5619,Airport,268,Trip Completed,2016-07-15 06:30:21,2016-07-15 07:39:36,6,69.25
6649,Airport,268,Trip Completed,2016-07-15 22:07:56,2016-07-15 23:23:44,22,75.8
596,City,269,Trip Completed,2016-07-11 11:30:00,2016-07-11 12:28:00,11,58
910,Airport,269,Trip Completed,2016-07-11 18:21:00,2016-07-11 19:01:00,18,40
1751,Airport,269,Trip Completed,2016-07-12 08:39:00,2016-07-12 09:29:00,8,50
1952,City,269,Trip Completed,2016-07-12 11:30:00,2016-07-12 12:21:00,11,51
2814,City,269,Trip Completed,2016-07-13 05:09:48,2016-07-13 06:08:39,5,58.85
3425,City,269,Trip Completed,2016-07-13 15:52:00,2016-07-13 16:23:36,15,31.6
4525,Airport,269,Trip Completed,2016-07-14 09:27:27,2016-07-14 10:18:27,9,51
4661,City,269,Trip Completed,2016-07-14 12:20:51,2016-07-14 12:57:06,12,36.25
5533,City,269,Trip Completed,2016-07-15 05:20:37,2016-07-15 06:25:46,5,65.15
6101,City,269,Trip Completed,2016-07-15 14:52:02,2016-07-15 16:03:55,14,71.8833333333333
95,Airport,270,Trip Completed,2016-07-11 04:54:00,2016-07-11 06:03:00,4,69
944,City,270,Trip Completed,2016-07-11 18:35:00,2016-07-11 19:09:00,18,34
1066,Airport,270,Trip Completed,2016-07-11 19:58:00,2016-07-11 20:51:00,19,53
1592,City,270,Trip Completed,2016-07-12 06:37:00,2016-07-12 07:48:00,6,71
2461,Airport,270,Trip Completed,2016-07-12 20:32:00,2016-07-12 21:32:00,20,60
3039,Airport,270,Trip Completed,2016-07-13 07:34:49,2016-07-13 08:14:35,7,39.7666666666667
3768,City,270,Trip Completed,2016-07-13 20:39:10,2016-07-13 21:24:14,20,45.0666666666667
4277,City,270,Trip Completed,2016-07-14 06:22:48,2016-07-14 07:19:20,6,56.5333333333333
4658,City,270,Trip Completed,2016-07-14 12:08:47,2016-07-14 13:05:45,12,56.9666666666667
6111,City,270,Trip Completed,2016-07-15 15:03:22,2016-07-15 16:15:36,15,72.2333333333333
559,City,271,Trip Completed,2016-07-11 10:14:00,2016-07-11 11:03:00,10,49
860,City,271,Trip Completed,2016-07-11 17:56:00,2016-07-11 18:39:00,17,43
1724,City,271,Trip Completed,2016-07-12 08:19:00,2016-07-12 09:27:00,8,68
4409,City,271,Trip Completed,2016-07-14 08:10:55,2016-07-14 09:17:44,8,66.8166666666667
5534,City,271,Trip Completed,2016-07-15 05:20:08,2016-07-15 05:54:26,5,34.3
5908,Airport,271,Trip Completed,2016-07-15 09:56:21,2016-07-15 11:08:19,9,71.9666666666667
597,Airport,272,Trip Completed,2016-07-11 11:30:00,2016-07-11 12:12:00,11,42
1417,City,272,Trip Completed,2016-07-12 03:37:00,2016-07-12 04:09:00,3,32
1714,Airport,272,Trip Completed,2016-07-12 08:14:00,2016-07-12 09:22:00,8,68
1919,City,272,Trip Completed,2016-07-12 10:59:00,2016-07-12 12:13:00,10,74
3256,Airport,272,Trip Completed,2016-07-13 10:08:03,2016-07-13 10:48:29,10,40.4333333333333
5286,City,272,Trip Completed,2016-07-14 21:40:48,2016-07-14 22:28:36,21,47.8
5526,City,272,Trip Completed,2016-07-15 05:19:00,2016-07-15 06:13:40,5,54.6666666666667
5905,Airport,272,Trip Completed,2016-07-15 09:51:06,2016-07-15 10:29:06,9,38
6231,Airport,272,Trip Completed,2016-07-15 17:45:25,2016-07-15 18:24:44,17,39.3166666666667
258,Airport,273,Trip Completed,2016-07-11 06:36:00,2016-07-11 07:19:00,6,43
723,City,273,Trip Completed,2016-07-11 15:03:00,2016-07-11 15:54:00,15,51
930,City,273,Trip Completed,2016-07-11 18:27:00,2016-07-11 19:08:00,18,41
1498,City,273,Trip Completed,2016-07-12 05:30:00,2016-07-12 06:15:00,5,45
2553,Airport,273,Trip Completed,2016-07-12 21:23:00,2016-07-12 22:44:00,21,81
3777,Airport,273,Trip Completed,2016-07-13 20:47:31,2016-07-13 21:28:07,20,40.6
3914,City,273,Trip Completed,2016-07-13 22:09:53,2016-07-13 22:40:43,22,30.8333333333333
4114,City,273,Trip Completed,2016-07-14 04:04:43,2016-07-14 04:42:17,4,37.5666666666667
5703,Airport,273,Trip Completed,2016-07-15 07:27:53,2016-07-15 08:23:13,7,55.3333333333333
5888,City,273,Trip Completed,2016-07-15 09:38:06,2016-07-15 10:35:38,9,57.5333333333333
6042,Airport,273,Trip Completed,2016-07-15 13:09:43,2016-07-15 14:30:50,13,81.1166666666667
6150,Airport,273,Trip Completed,2016-07-15 16:21:43,2016-07-15 17:20:32,16,58.8166666666667
410,City,274,Trip Completed,2016-07-11 08:34:00,2016-07-11 09:25:00,8,51
610,Airport,274,Trip Completed,2016-07-11 11:49:00,2016-07-11 12:58:00,11,69
719,Airport,274,Trip Completed,2016-07-11 14:52:00,2016-07-11 15:32:00,14,40
1060,City,274,Trip Completed,2016-07-11 19:50:00,2016-07-11 20:48:00,19,58
1929,City,274,Trip Completed,2016-07-12 11:18:00,2016-07-12 12:16:00,11,58
2101,City,274,Trip Completed,2016-07-12 16:10:00,2016-07-12 17:10:00,16,60
2282,City,274,Trip Completed,2016-07-12 18:42:00,2016-07-12 19:45:00,18,63
3190,City,274,Trip Completed,2016-07-13 09:28:16,2016-07-13 10:44:23,9,76.1166666666667
3412,City,274,Trip Completed,2016-07-13 15:26:37,2016-07-13 16:04:48,15,38.1833333333333
3725,City,274,Trip Completed,2016-07-13 20:00:58,2016-07-13 21:13:37,20,72.65
4612,City,274,Trip Completed,2016-07-14 10:41:28,2016-07-14 11:31:43,10,50.25
5033,Airport,274,Trip Completed,2016-07-14 19:16:11,2016-07-14 20:06:00,19,49.8166666666667
5764,City,274,Trip Completed,2016-07-15 08:17:31,2016-07-15 09:01:46,8,44.25
6750,Airport,274,Trip Completed,2016-07-15 23:51:42,2016-07-16 00:49:54,23,58.2
314,Airport,275,Trip Completed,2016-07-11 07:28:00,2016-07-11 08:15:00,7,47
757,Airport,275,Trip Completed,2016-07-11 16:01:00,2016-07-11 16:52:00,16,51
2123,City,275,Trip Completed,2016-07-12 16:45:00,2016-07-12 17:40:00,16,55
2824,City,275,Trip Completed,2016-07-13 05:10:28,2016-07-13 06:29:18,5,78.8333333333333
3445,Airport,275,Trip Completed,2016-07-13 16:39:52,2016-07-13 17:22:26,16,42.5666666666667
3690,Airport,275,Trip Completed,2016-07-13 19:43:33,2016-07-13 20:48:13,19,64.6666666666667
5440,Airport,275,Trip Completed,2016-07-15 03:04:32,2016-07-15 04:04:20,3,59.8
6090,Airport,275,Trip Completed,2016-07-15 14:31:47,2016-07-15 15:09:22,14,37.5833333333333
303,Airport,276,Trip Completed,2016-07-11 07:19:00,2016-07-11 08:01:00,7,42
560,Airport,276,Trip Completed,2016-07-11 10:16:00,2016-07-11 11:25:00,10,69
1319,City,276,Trip Completed,2016-07-11 22:48:00,2016-07-11 23:43:00,22,55
1493,Airport,276,Trip Completed,2016-07-12 05:28:00,2016-07-12 06:22:00,5,54
1662,City,276,Trip Completed,2016-07-12 07:27:00,2016-07-12 08:32:00,7,65
2020,City,276,Trip Completed,2016-07-12 13:40:00,2016-07-12 14:37:00,13,57
2407,City,276,Trip Completed,2016-07-12 19:57:00,2016-07-12 20:47:00,19,50
2818,Airport,276,Trip Completed,2016-07-13 05:05:59,2016-07-13 05:37:28,5,31.4833333333333
3827,City,276,Trip Completed,2016-07-13 21:10:35,2016-07-13 22:09:18,21,58.7166666666667
4421,City,276,Trip Completed,2016-07-14 08:16:58,2016-07-14 09:20:40,8,63.7
5673,Airport,276,Trip Completed,2016-07-15 07:05:19,2016-07-15 07:39:49,7,34.5
6372,Airport,276,Trip Completed,2016-07-15 19:09:35,2016-07-15 19:37:24,19,27.8166666666667
6563,City,276,Trip Completed,2016-07-15 21:03:48,2016-07-15 22:21:22,21,77.5666666666667
579,City,277,Trip Completed,2016-07-11 11:04:00,2016-07-11 12:02:00,11,58
689,City,277,Trip Completed,2016-07-11 13:45:00,2016-07-11 14:19:00,13,34
724,Airport,277,Trip Completed,2016-07-11 15:06:00,2016-07-11 15:42:00,15,36
1499,City,277,Trip Completed,2016-07-12 05:30:00,2016-07-12 06:18:00,5,48
3960,Airport,277,Trip Completed,2016-07-13 22:52:41,2016-07-13 23:33:44,22,41.05
4919,Airport,277,Trip Completed,2016-07-14 18:16:47,2016-07-14 18:54:51,18,38.0666666666667
6334,Airport,277,Trip Completed,2016-07-15 18:43:20,2016-07-15 19:50:18,18,66.9666666666667
1577,Airport,278,Trip Completed,2016-07-12 06:22:00,2016-07-12 07:37:00,6,75
2197,Airport,278,Trip Completed,2016-07-12 17:53:00,2016-07-12 18:27:00,17,34
2509,City,278,Trip Completed,2016-07-12 21:01:00,2016-07-12 21:51:00,21,50
3514,Airport,278,Trip Completed,2016-07-13 17:42:12,2016-07-13 18:29:48,17,47.6
4588,City,278,Trip Completed,2016-07-14 10:01:28,2016-07-14 11:11:25,10,69.95
5929,Airport,278,Trip Completed,2016-07-15 10:06:37,2016-07-15 10:53:39,10,47.0333333333333
6335,City,278,Trip Completed,2016-07-15 18:45:58,2016-07-15 19:18:27,18,32.4833333333333
375,Airport,279,Trip Completed,2016-07-11 08:07:00,2016-07-11 09:26:00,8,79
555,City,279,Trip Completed,2016-07-11 10:16:00,2016-07-11 11:01:00,10,45
622,Airport,279,Trip Completed,2016-07-11 12:01:00,2016-07-11 13:15:00,12,74
1975,City,279,Trip Completed,2016-07-12 12:17:00,2016-07-12 13:34:00,12,77
2831,Airport,279,Trip Completed,2016-07-13 05:22:17,2016-07-13 06:26:06,5,63.8166666666667
3085,Airport,279,Trip Completed,2016-07-13 08:18:54,2016-07-13 08:55:31,8,36.6166666666667
3418,City,279,Trip Completed,2016-07-13 15:37:16,2016-07-13 16:45:57,15,68.6833333333333
3915,City,279,Trip Completed,2016-07-13 22:08:31,2016-07-13 23:26:52,22,78.35
4443,Airport,279,Trip Completed,2016-07-14 08:29:44,2016-07-14 09:40:20,8,70.6
5686,City,279,Trip Completed,2016-07-15 07:19:13,2016-07-15 08:22:44,7,63.5166666666667
6120,Airport,279,Trip Completed,2016-07-15 15:21:39,2016-07-15 16:06:05,15,44.4333333333333
6274,Airport,279,Trip Completed,2016-07-15 18:18:34,2016-07-15 19:02:40,18,44.1
6364,City,279,Trip Completed,2016-07-15 19:11:18,2016-07-15 19:50:39,19,39.35
89,City,280,Trip Completed,2016-07-11 04:52:00,2016-07-11 05:51:00,4,59
805,Airport,280,Trip Completed,2016-07-11 17:19:00,2016-07-11 18:18:00,17,59
2836,City,280,Trip Completed,2016-07-13 05:20:12,2016-07-13 06:22:58,5,62.7666666666667
3298,City,280,Trip Completed,2016-07-13 11:44:06,2016-07-13 12:47:18,11,63.2
5506,City,280,Trip Completed,2016-07-15 05:06:18,2016-07-15 05:41:21,5,35.05
6159,City,280,Trip Completed,2016-07-15 16:35:35,2016-07-15 17:23:29,16,47.9
6492,City,280,Trip Completed,2016-07-15 20:31:29,2016-07-15 21:18:30,20,47.0166666666667
592,City,281,Trip Completed,2016-07-11 11:18:00,2016-07-11 11:54:00,11,36
737,Airport,281,Trip Completed,2016-07-11 15:30:00,2016-07-11 16:04:00,15,34
1108,City,281,Trip Completed,2016-07-11 20:11:00,2016-07-11 20:53:00,20,42
1387,Airport,281,Trip Completed,2016-07-12 01:33:00,2016-07-12 02:18:00,1,45
2311,Airport,281,Trip Completed,2016-07-12 19:00:00,2016-07-12 19:56:00,19,56
2887,City,281,Trip Completed,2016-07-13 05:50:50,2016-07-13 06:28:37,5,37.7833333333333
3283,City,281,Trip Completed,2016-07-13 10:51:27,2016-07-13 11:36:14,10,44.7833333333333
4341,City,281,Trip Completed,2016-07-14 07:14:10,2016-07-14 08:26:03,7,71.8833333333333
5025,Airport,281,Trip Completed,2016-07-14 19:05:58,2016-07-14 20:08:00,19,62.0333333333333
5437,Airport,281,Trip Completed,2016-07-15 02:59:50,2016-07-15 03:57:34,2,57.7333333333333
5652,City,281,Trip Completed,2016-07-15 06:56:07,2016-07-15 08:07:42,6,71.5833333333333
672,Airport,282,Trip Completed,2016-07-11 13:20:00,2016-07-11 14:22:00,13,62
1578,Airport,282,Trip Completed,2016-07-12 06:25:00,2016-07-12 07:42:00,6,77
4506,City,282,Trip Completed,2016-07-14 09:09:42,2016-07-14 10:08:17,9,58.5833333333333
4762,City,282,Trip Completed,2016-07-14 15:22:12,2016-07-14 16:19:27,15,57.25
6081,City,282,Trip Completed,2016-07-15 14:22:48,2016-07-15 15:12:20,14,49.5333333333333
6503,City,282,Trip Completed,2016-07-15 20:30:34,2016-07-15 21:22:33,20,51.9833333333333
649,City,283,Trip Completed,2016-07-11 12:42:00,2016-07-11 13:16:00,12,34
1040,City,283,Trip Completed,2016-07-11 19:33:00,2016-07-11 20:15:00,19,42
1461,Airport,283,Trip Completed,2016-07-12 04:58:00,2016-07-12 06:10:00,4,72
2497,City,283,Trip Completed,2016-07-12 20:57:00,2016-07-12 21:42:00,20,45
2758,City,283,Trip Completed,2016-07-13 03:48:21,2016-07-13 04:21:53,3,33.5333333333333
2991,Airport,283,Trip Completed,2016-07-13 07:07:29,2016-07-13 08:07:22,7,59.8833333333333
3458,City,283,Trip Completed,2016-07-13 17:04:29,2016-07-13 18:02:55,17,58.4333333333333
3830,Airport,283,Trip Completed,2016-07-13 21:14:26,2016-07-13 22:02:10,21,47.7333333333333
6685,Airport,283,Trip Completed,2016-07-15 22:34:55,2016-07-15 23:27:52,22,52.95
420,City,284,Trip Completed,2016-07-11 08:37:00,2016-07-11 09:27:00,8,50
662,City,284,Trip Completed,2016-07-11 12:58:00,2016-07-11 14:02:00,12,64
791,Airport,284,Trip Completed,2016-07-11 16:55:00,2016-07-11 17:35:00,16,40
1164,City,284,Trip Completed,2016-07-11 20:50:00,2016-07-11 21:39:00,20,49
2939,City,284,Trip Completed,2016-07-13 06:25:15,2016-07-13 07:05:09,6,39.9
3867,City,284,Trip Completed,2016-07-13 21:45:14,2016-07-13 22:24:40,21,39.4333333333333
4290,City,284,Trip Completed,2016-07-14 06:36:01,2016-07-14 07:36:04,6,60.05
4400,Airport,284,Trip Completed,2016-07-14 08:01:59,2016-07-14 08:44:13,8,42.2333333333333
5100,Airport,284,Trip Completed,2016-07-14 19:58:08,2016-07-14 20:43:30,19,45.3666666666667
5956,City,284,Trip Completed,2016-07-15 10:41:34,2016-07-15 11:44:04,10,62.5
6701,City,284,Trip Completed,2016-07-15 22:55:07,2016-07-15 23:37:35,22,42.4666666666667
1,Airport,285,Trip Completed,2016-07-11 00:20:00,2016-07-11 00:51:00,0,31
1923,City,285,Trip Completed,2016-07-12 11:00:00,2016-07-12 12:00:00,11,60
3804,Airport,285,Trip Completed,2016-07-13 21:00:54,2016-07-13 21:37:45,21,36.85
4876,Airport,285,Trip Completed,2016-07-14 17:46:11,2016-07-14 18:23:17,17,37.1
5428,Airport,285,Trip Completed,2016-07-15 02:28:34,2016-07-15 03:04:34,2,36
6452,City,285,Trip Completed,2016-07-15 20:07:33,2016-07-15 20:48:05,20,40.5333333333333
6703,City,285,Trip Completed,2016-07-15 22:51:55,2016-07-15 23:37:35,22,45.6666666666667
116,Airport,286,Trip Completed,2016-07-11 05:07:00,2016-07-11 05:53:00,5,46
761,Airport,286,Trip Completed,2016-07-11 16:11:00,2016-07-11 17:12:00,16,61
932,City,286,Trip Completed,2016-07-11 18:28:00,2016-07-11 19:20:00,18,52
1217,City,286,Trip Completed,2016-07-11 21:23:00,2016-07-11 22:39:00,21,76
1617,Airport,286,Trip Completed,2016-07-12 06:53:00,2016-07-12 07:23:00,6,30
1849,Airport,286,Trip Completed,2016-07-12 09:42:00,2016-07-12 10:28:00,9,46
2055,City,286,Trip Completed,2016-07-12 14:54:00,2016-07-12 15:43:00,14,49
2841,Airport,286,Trip Completed,2016-07-13 05:23:09,2016-07-13 05:53:14,5,30.0833333333333
5983,City,286,Trip Completed,2016-07-15 11:41:07,2016-07-15 12:12:58,11,31.85
6016,Airport,286,Trip Completed,2016-07-15 12:31:42,2016-07-15 13:19:49,12,48.1166666666667
845,City,287,Trip Completed,2016-07-11 17:41:00,2016-07-11 18:57:00,17,76
1832,Airport,287,Trip Completed,2016-07-12 09:36:00,2016-07-12 10:08:00,9,32
2740,Airport,287,Trip Completed,2016-07-13 02:57:40,2016-07-13 04:06:25,2,68.75
3622,Airport,287,Trip Completed,2016-07-13 18:57:45,2016-07-13 20:15:14,18,77.4833333333333
3979,City,287,Trip Completed,2016-07-13 23:16:27,2016-07-13 23:46:08,23,29.6833333333333
5749,Airport,287,Trip Completed,2016-07-15 07:59:14,2016-07-15 08:48:49,7,49.5833333333333
6633,City,287,Trip Completed,2016-07-15 21:57:56,2016-07-15 22:49:32,21,51.6
1301,Airport,288,Trip Completed,2016-07-11 22:30:00,2016-07-11 23:13:00,22,43
2203,City,288,Trip Completed,2016-07-12 17:53:00,2016-07-12 18:30:00,17,37
2569,City,288,Trip Completed,2016-07-12 21:37:00,2016-07-12 22:07:00,21,30
3621,Airport,288,Trip Completed,2016-07-13 18:56:20,2016-07-13 19:35:35,18,39.25
4051,City,288,Trip Completed,2016-07-14 01:09:39,2016-07-14 02:09:47,1,60.1333333333333
4831,City,288,Trip Completed,2016-07-14 17:25:26,2016-07-14 18:31:31,17,66.0833333333333
158,City,289,Trip Completed,2016-07-11 05:35:00,2016-07-11 06:41:00,5,66
1290,City,289,Trip Completed,2016-07-11 22:23:00,2016-07-11 23:00:00,22,37
2441,City,289,Trip Completed,2016-07-12 20:23:00,2016-07-12 21:25:00,20,62
3681,Airport,289,Trip Completed,2016-07-13 19:31:38,2016-07-13 20:31:58,19,60.3333333333333
4511,Airport,289,Trip Completed,2016-07-14 09:10:51,2016-07-14 10:18:58,9,68.1166666666667
4684,City,289,Trip Completed,2016-07-14 12:53:03,2016-07-14 13:28:25,12,35.3666666666667
5606,City,289,Trip Completed,2016-07-15 06:09:26,2016-07-15 07:23:32,6,74.1
5708,Airport,289,Trip Completed,2016-07-15 07:35:03,2016-07-15 08:07:52,7,32.8166666666667
5960,Airport,289,Trip Completed,2016-07-15 10:52:02,2016-07-15 11:29:14,10,37.2
6014,City,289,Trip Completed,2016-07-15 12:31:09,2016-07-15 13:22:06,12,50.95
6193,City,289,Trip Completed,2016-07-15 17:19:42,2016-07-15 18:06:25,17,46.7166666666667
6635,City,289,Trip Completed,2016-07-15 22:01:09,2016-07-15 23:04:55,22,63.7666666666667
82,Airport,290,Trip Completed,2016-07-11 04:47:00,2016-07-11 05:23:00,4,36
2518,Airport,290,Trip Completed,2016-07-12 21:07:00,2016-07-12 22:10:00,21,63
2644,City,290,Trip Completed,2016-07-12 22:39:00,2016-07-12 23:20:00,22,41
3280,Airport,290,Trip Completed,2016-07-13 10:43:30,2016-07-13 11:23:53,10,40.3833333333333
3486,City,290,Trip Completed,2016-07-13 17:23:53,2016-07-13 18:23:41,17,59.8
5297,City,290,Trip Completed,2016-07-14 21:51:46,2016-07-14 22:25:10,21,33.4
5802,City,290,Trip Completed,2016-07-15 08:43:21,2016-07-15 09:08:12,8,24.85
6675,City,290,Trip Completed,2016-07-15 22:21:38,2016-07-15 23:21:50,22,60.2
2025,City,291,Trip Completed,2016-07-12 13:56:00,2016-07-12 14:58:00,13,62
2270,City,291,Trip Completed,2016-07-12 18:28:00,2016-07-12 19:17:00,18,49
3701,Airport,291,Trip Completed,2016-07-13 19:46:35,2016-07-13 20:51:03,19,64.4666666666667
4618,City,291,Trip Completed,2016-07-14 11:02:05,2016-07-14 11:40:50,11,38.75
4909,Airport,291,Trip Completed,2016-07-14 18:03:53,2016-07-14 18:34:08,18,30.25
5578,City,291,Trip Completed,2016-07-15 05:48:03,2016-07-15 06:43:14,5,55.1833333333333
6404,Airport,291,Trip Completed,2016-07-15 19:24:59,2016-07-15 20:03:36,19,38.6166666666667
6623,City,291,Trip Completed,2016-07-15 21:51:36,2016-07-15 23:12:06,21,80.5
6738,Airport,291,Trip Completed,2016-07-15 23:45:13,2016-07-16 00:35:45,23,50.5333333333333
497,City,292,Trip Completed,2016-07-11 09:33:00,2016-07-11 10:09:00,9,36
1071,Airport,292,Trip Completed,2016-07-11 19:58:00,2016-07-11 20:32:00,19,34
1709,City,292,Trip Completed,2016-07-12 08:09:00,2016-07-12 09:11:00,8,62
2348,City,292,Trip Completed,2016-07-12 19:21:00,2016-07-12 20:26:00,19,65
3342,Airport,292,Trip Completed,2016-07-13 12:51:13,2016-07-13 13:35:00,12,43.7833333333333
1008,Airport,293,Trip Completed,2016-07-11 19:05:00,2016-07-11 20:09:00,19,64
2430,City,293,Trip Completed,2016-07-12 20:12:00,2016-07-12 20:44:00,20,32
3352,City,293,Trip Completed,2016-07-13 13:26:29,2016-07-13 14:04:50,13,38.35
3748,City,293,Trip Completed,2016-07-13 20:23:33,2016-07-13 21:26:11,20,62.6333333333333
5687,City,293,Trip Completed,2016-07-15 07:15:09,2016-07-15 08:01:28,7,46.3166666666667
6724,Airport,293,Trip Completed,2016-07-15 23:20:36,2016-07-16 00:10:16,23,49.6666666666667
152,City,294,Trip Completed,2016-07-11 05:29:00,2016-07-11 06:16:00,5,47
1207,Airport,294,Trip Completed,2016-07-11 21:23:00,2016-07-11 22:32:00,21,69
1377,Airport,294,Trip Completed,2016-07-12 00:54:00,2016-07-12 01:55:00,0,61
1606,Airport,294,Trip Completed,2016-07-12 06:45:00,2016-07-12 07:50:00,6,65
1920,City,294,Trip Completed,2016-07-12 10:56:00,2016-07-12 11:58:00,10,62
2856,Airport,294,Trip Completed,2016-07-13 05:34:59,2016-07-13 06:46:52,5,71.8833333333333
3277,City,294,Trip Completed,2016-07-13 10:41:55,2016-07-13 11:06:19,10,24.4
4501,City,294,Trip Completed,2016-07-14 09:01:27,2016-07-14 09:51:58,9,50.5166666666667
5194,City,294,Trip Completed,2016-07-14 20:42:51,2016-07-14 21:26:49,20,43.9666666666667
5519,Airport,294,Trip Completed,2016-07-15 05:11:57,2016-07-15 05:55:55,5,43.9666666666667
6509,City,294,Trip Completed,2016-07-15 20:32:52,2016-07-15 21:50:36,20,77.7333333333333
476,City,295,Trip Completed,2016-07-11 09:24:00,2016-07-11 10:02:00,9,38
1052,Airport,295,Trip Completed,2016-07-11 19:42:00,2016-07-11 20:54:00,19,72
1743,Airport,295,Trip Completed,2016-07-12 08:28:00,2016-07-12 09:10:00,8,42
3157,Airport,295,Trip Completed,2016-07-13 09:02:47,2016-07-13 09:47:47,9,45
5255,Airport,295,Trip Completed,2016-07-14 21:19:45,2016-07-14 22:09:36,21,49.85
6475,City,295,Trip Completed,2016-07-15 20:20:10,2016-07-15 21:02:25,20,42.25
477,City,296,Trip Completed,2016-07-11 09:28:00,2016-07-11 10:41:00,9,73
643,City,296,Trip Completed,2016-07-11 12:35:00,2016-07-11 13:20:00,12,45
1152,Airport,296,Trip Completed,2016-07-11 20:39:00,2016-07-11 21:28:00,20,49
1333,City,296,Trip Completed,2016-07-11 23:17:00,2016-07-12 00:15:00,23,58
1659,City,296,Trip Completed,2016-07-12 07:24:00,2016-07-12 08:14:00,7,50
2657,Airport,296,Trip Completed,2016-07-12 23:11:00,2016-07-13 00:28:33,23,77.55
2898,Airport,296,Trip Completed,2016-07-13 06:01:11,2016-07-13 07:04:39,6,63.4666666666667
3852,Airport,296,Trip Completed,2016-07-13 21:38:20,2016-07-13 22:24:52,21,46.5333333333333
5342,City,296,Trip Completed,2016-07-14 22:38:38,2016-07-14 23:21:22,22,42.7333333333333
5634,Airport,296,Trip Completed,2016-07-15 06:44:16,2016-07-15 07:10:49,6,26.55
30,Airport,297,Trip Completed,2016-07-11 02:04:00,2016-07-11 02:37:00,2,33
195,City,297,Trip Completed,2016-07-11 06:05:00,2016-07-11 06:52:00,6,47
993,City,297,Trip Completed,2016-07-11 19:00:00,2016-07-11 19:41:00,19,41
1774,Airport,297,Trip Completed,2016-07-12 08:53:00,2016-07-12 10:00:00,8,67
2648,City,297,Trip Completed,2016-07-12 22:50:00,2016-07-12 23:44:00,22,54
2979,Airport,297,Trip Completed,2016-07-13 06:58:03,2016-07-13 07:58:34,6,60.5166666666667
3676,City,297,Trip Completed,2016-07-13 19:28:20,2016-07-13 20:30:48,19,62.4666666666667
4041,Airport,297,Trip Completed,2016-07-14 00:38:29,2016-07-14 01:12:21,0,33.8666666666667
4147,Airport,297,Trip Completed,2016-07-14 04:54:07,2016-07-14 06:00:11,4,66.0666666666667
4859,Airport,297,Trip Completed,2016-07-14 17:34:16,2016-07-14 18:30:48,17,56.5333333333333
6067,Airport,297,Trip Completed,2016-07-15 13:55:13,2016-07-15 14:56:02,13,60.8166666666667
1690,Airport,298,Trip Completed,2016-07-12 07:52:00,2016-07-12 08:56:00,7,64
2404,Airport,298,Trip Completed,2016-07-12 20:00:00,2016-07-12 20:56:00,20,56
3313,City,298,Trip Completed,2016-07-13 12:01:34,2016-07-13 12:55:12,12,53.6333333333333
3559,City,298,Trip Completed,2016-07-13 18:16:19,2016-07-13 19:25:22,18,69.05
4018,Airport,298,Trip Completed,2016-07-13 23:57:31,2016-07-14 01:02:24,23,64.8833333333333
4121,Airport,298,Trip Completed,2016-07-14 04:29:45,2016-07-14 05:07:30,4,37.75
4224,City,298,Trip Completed,2016-07-14 05:49:16,2016-07-14 06:54:57,5,65.6833333333333
4810,City,298,Trip Completed,2016-07-14 17:16:21,2016-07-14 18:01:28,17,45.1166666666667
5295,City,298,Trip Completed,2016-07-14 21:48:59,2016-07-14 22:41:48,21,52.8166666666667
5381,Airport,298,Trip Completed,2016-07-14 23:56:41,2016-07-15 00:39:24,23,42.7166666666667
6271,City,298,Trip Completed,2016-07-15 18:14:56,2016-07-15 18:59:11,18,44.25
1244,City,299,Trip Completed,2016-07-11 21:38:00,2016-07-11 22:15:00,21,37
2249,City,299,Trip Completed,2016-07-12 18:24:00,2016-07-12 19:09:00,18,45
3045,Airport,299,Trip Completed,2016-07-13 07:39:52,2016-07-13 08:30:57,7,51.0833333333333
3817,Airport,299,Trip Completed,2016-07-13 21:12:43,2016-07-13 22:05:34,21,52.85
4481,City,299,Trip Completed,2016-07-14 08:46:30,2016-07-14 09:54:56,8,68.4333333333333
5160,City,299,Trip Completed,2016-07-14 20:28:32,2016-07-14 21:12:48,20,44.2666666666667
6304,City,299,Trip Completed,2016-07-15 18:31:31,2016-07-15 19:19:30,18,47.9833333333333
1315,Airport,300,Trip Completed,2016-07-11 22:54:00,2016-07-11 23:35:00,22,41
2924,City,300,Trip Completed,2016-07-13 06:31:22,2016-07-13 07:20:52,6,49.5
3324,Airport,300,Trip Completed,2016-07-13 12:33:21,2016-07-13 13:16:03,12,42.7
3935,Airport,300,Trip Completed,2016-07-13 22:26:08,2016-07-13 23:43:13,22,77.0833333333333
5844,Airport,300,Trip Completed,2016-07-15 09:07:09,2016-07-15 09:56:07,9,48.9666666666667
2905,City,1,Cancelled,2016-07-13 06:08:41,,6,
4805,City,1,Cancelled,2016-07-14 17:07:58,,17,
5202,Airport,1,Cancelled,2016-07-14 20:51:37,,20,
5927,City,1,Cancelled,2016-07-15 10:12:40,,10,
2347,Airport,2,Cancelled,2016-07-12 19:14:00,,19,
3806,Airport,2,Cancelled,2016-07-13 20:57:49,,20,
